size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating
18752512,1.99,2445,41,5,4,Photo & Video,24,5,1,1,4.5
52117504,0.99,22150,1141,4.5,9,Games,43,5,1,1,4
31358976,0,23530,7,2.5,17,Social Networking,37,0,25,1,4
359192576,9.99,10846,91,4.5,4,Games,38,5,2,1,4.5
70782976,0,55171,187,3.5,4,Shopping,37,5,21,1,3.5
84056064,0,5782,149,3.5,12,Education,37,5,22,1,3.5
124090368,0,24,2,5,4,Weather,37,4,3,1,3.5
137866240,0,17,0,0,4,Finance,37,5,1,1,3.5
121715712,1.99,35759,64,4,12,Games,40,0,13,1,4.5
304654336,2.99,18306,186,4.5,12,Games,37,5,4,1,4
51179520,0,13567,2625,1.5,4,Education,40,5,14,1,2
60380160,1.99,240,2,4.5,4,Sports,37,5,1,1,3
99568640,0,56170,1264,2,12,Entertainment,37,5,2,1,2
61272064,3.99,19,0,0,4,Education,24,5,2,1,4.5
41207059,0,0,0,0,4,Navigation,39,5,1,1,0
7954432,1.99,10463,193,3.5,4,Photo & Video,38,5,3,1,4.5
7876608,0,1255,432,4.5,12,Lifestyle,38,5,1,1,4.5
99558400,0.99,5803,10,4,4,Games,37,5,1,1,4
16857290,1.99,227,225,4,9,Games,26,5,1,1,4
111196160,9.99,342,2,4,4,Navigation,37,0,5,1,3.5
36705280,2.99,7578,67,5,4,Photo & Video,37,5,1,1,4.5
79312792,6.99,1156,951,3.5,4,Games,26,5,1,1,3.5
127939584,0,7197,0,0,4,Education,37,4,4,1,3.5
44349440,2.99,5,0,0,4,Entertainment,37,4,3,1,3
1178477568,0.99,3432,0,0,4,Games,38,5,10,1,3
24444928,3.99,0,0,0,4,Education,37,0,1,1,0
41772032,4.99,24306,6,5,4,Games,24,5,9,1,4.5
144488448,0,312,0,0,17,Travel,37,5,1,1,3.5
81558528,0,105274,1774,4.5,4,Book,37,5,5,1,4.5
169009152,2.99,25475,71,4,4,Utilities,37,4,11,1,4.5
62373888,0.99,8718,381,4.5,4,Games,43,5,1,1,4
75417600,0,29492,51,4,4,Entertainment,24,5,13,1,3.5
175157248,4.99,12787,12,4.5,4,Entertainment,38,5,1,1,4.5
28118016,4.99,2237,41,3.5,17,Utilities,24,5,2,1,4
15759360,0.99,108,74,4.5,4,Utilities,40,3,1,1,4
109270016,0,25403,1598,4.5,12,Music,37,4,9,1,4.5
59411456,0,210,4,4.5,4,Lifestyle,37,5,1,1,3.5
138755072,0,169,16,4.5,4,Shopping,37,5,5,1,4
81845248,1.99,7447,18,4.5,4,Productivity,37,0,29,1,4.5
132377600,2.99,12833,282,4.5,4,Education,40,5,1,1,4.5
42027008,0,130450,1010,4.5,4,Utilities,40,0,22,1,5
191410176,4.99,6,0,0,4,Games,38,5,1,1,4
81773568,0,1111,0,0,4,Lifestyle,37,4,12,1,1.5
113814528,0,3194,18,4.5,12,Sports,37,5,13,1,4.5
27815936,1.99,1399,24,2.5,4,Business,43,0,7,1,2.5
44402688,3.99,10,0,0,17,Health & Fitness,37,0,1,1,4.5
226406400,0,1990,0,0,17,Utilities,38,0,1,1,4.5
113119232,0,8149,173,4.5,4,Shopping,37,5,1,1,4
55986176,4.99,29376,11,5,4,Business,24,5,11,1,4.5
63022080,0,74,3,5,4,Shopping,37,4,1,1,4.5
129657856,0,164249,206,4.5,4,Social Networking,37,5,32,1,4.5
33989632,2.99,14605,23,5,4,Games,37,0,9,1,4.5
74822656,0,130823,29363,5,4,Shopping,37,4,2,1,4.5
3462144,0.99,486,25,4,4,Entertainment,37,5,9,1,4.5
3462266,0.99,8946,1776,4.5,4,Music,43,0,1,1,4.5
51794944,0.99,1993,36,4,4,Games,40,5,7,1,4
154507264,0,43877,80,4.5,4,Social Networking,37,0,13,1,4.5
72586240,0.99,2377,5,5,4,Photo & Video,37,5,1,1,4.5
184689664,0,1590,6,5,17,Entertainment,38,0,2,1,4.5
19534848,0.99,2070,16,4.5,4,Games,37,5,1,1,4
65892352,0,9,0,0,4,Lifestyle,37,0,1,1,4
108836864,3.99,11530,81,4.5,4,Reference,37,0,1,1,4.5
89219072,0,194,0,0,17,Lifestyle,37,0,2,1,4
83138560,0,200,0,0,4,Business,37,0,1,1,3.5
104387584,0,16772,293,3,4,Social Networking,24,4,3,1,4.5
77139968,0.99,9,7,4.5,4,Games,43,5,5,1,4
28566528,0.99,2113,20,2.5,4,Games,40,5,1,1,3.5
7990272,0,794,8,3.5,12,News,37,5,1,1,4
122979328,0,8939,15,1.5,4,Lifestyle,37,5,29,1,4
32918528,0,308,0,0,17,Utilities,37,0,1,1,3.5
4034560,0,5,1,1,4,Education,38,0,2,1,2
624107810,0.99,326482,177050,5,12,Games,43,5,13,1,5
309673984,0,3801,6,4,4,Shopping,37,1,1,1,4
123541504,0,209,1,5,4,Games,37,5,1,1,3.5
27619328,0.99,33868,463,4.5,4,Games,43,0,1,1,4.5
30441472,0.99,13741,58,2.5,9,Entertainment,43,4,1,1,3.5
100551680,0,18418,706,5,4,Reference,37,5,16,1,4.5
209295360,4.99,21,0,0,4,Health & Fitness,37,5,1,1,1.5
270729216,4.99,1588,6,4.5,4,Games,37,5,7,1,3.5
140803072,0,8094,191,2.5,4,Travel,37,0,1,1,3
17235968,0,1652,202,2.5,4,Utilities,38,1,32,1,3
98450432,0.99,5482,25,4.5,4,Productivity,37,0,14,1,4.5
685733888,13.99,611,186,4.5,12,Medical,37,5,1,1,4.5
64041984,0,26697,3109,4.5,4,Utilities,37,5,1,1,4.5
106115072,0,317,0,0,17,Lifestyle,38,0,1,1,4
444821504,4.99,14202,638,3.5,12,Games,40,5,10,1,3.5
106445824,0,2064,2,4,4,Education,37,5,32,1,2.5
72941568,0,746,1,5,4,Utilities,40,0,1,1,4.5
30711808,0.99,0,0,0,12,Entertainment,40,5,1,1,0
59248640,0,52642,16,3.5,17,Social Networking,37,5,31,1,3.5
131428352,0,27317,2,5,4,Sports,37,1,1,1,2.5
40472576,4.99,76,2,1,4,Education,37,5,5,1,4
113954816,0,2161558,1289,4,12,Photo & Video,37,0,29,1,4.5
32130048,4.99,2554,93,3.5,4,Productivity,37,5,17,1,4.5
35359744,0.99,1058,3,3.5,4,Games,37,3,1,1,3.5
812010496,1.99,10382,281,3.5,4,Games,24,5,6,1,4
3700705,0.99,1428,1417,3.5,4,Games,47,0,1,1,3.5
92392448,0,3134,160,3,4,Entertainment,24,4,1,1,2.5
64325632,0,596,0,0,4,Entertainment,24,5,3,1,2.5
511094784,4.99,4378,251,4.5,9,Games,43,5,1,1,4.5
25960448,4.99,280,12,4,4,Navigation,37,0,6,1,4
58826752,4.99,1045,2,2.5,4,Entertainment,24,5,7,1,4
25309184,0,1110,31,3.5,17,Utilities,38,0,31,1,4.5
39446528,4.99,11154,1862,5,4,Games,38,5,3,1,4.5
24419328,0,0,0,0,4,Medical,38,0,3,1,0
209245184,0,258,0,0,17,Finance,37,0,1,1,2
106458112,0.99,44567,202,4.5,4,Games,38,4,1,1,4.5
116247552,0,3818,69,1.5,4,Sports,37,1,1,0,2.5
117406720,9.99,7562,9,4,4,Productivity,24,5,7,1,4.5
36942848,2.99,120,12,4.5,4,Book,37,4,1,1,4.5
56954817,4.99,206,128,3.5,4,Games,47,5,1,1,3
10432512,4.99,1755,83,4.5,17,Food & Drink,24,5,16,1,4.5
29494272,1.99,1037,95,4.5,4,Photo & Video,37,5,13,1,4.5
124710912,2.99,4755,132,3.5,9,Games,38,5,1,1,4
46872576,0,825,28,4,4,Business,40,1,1,1,3.5
66864128,0,28260,294,4.5,4,Social Networking,37,1,14,1,4.5
154910720,0,306,1,1,12,Finance,37,0,2,1,3.5
97562624,0,32527,4411,4,4,Games,43,5,1,1,4.5
70325248,0,103655,39452,5,4,Shopping,37,4,1,1,5
98820096,6.99,15981,440,4.5,4,Productivity,37,5,9,1,4.5
147001344,0,15593,301,5,4,Shopping,37,0,1,1,4.5
152671232,2.99,206,2,3.5,17,Reference,37,5,3,1,4
235160576,0,786,0,0,17,Entertainment,38,0,2,1,3.5
26029056,1.99,1207,2,4.5,4,Education,37,5,1,1,4.5
275481600,2.99,6879,54,4.5,9,Games,38,5,1,1,4.5
145140736,0,5683,7,4.5,12,Entertainment,24,5,1,1,4
3174400,0.99,0,0,0,4,Social Networking,43,0,2,1,0
1269152768,4.99,5059,20,3.5,4,Games,37,5,8,1,4
189514752,4.99,10158,475,4.5,4,Health & Fitness,37,0,31,1,4.5
131723264,0,291,0,0,17,Travel,37,5,1,1,4
8069120,1.99,31,15,3,4,Weather,43,0,1,1,3
129167360,0,35981,237,4,12,Shopping,37,0,1,1,4
53805056,0.99,14493,384,4.5,12,Games,40,5,1,1,4.5
39790592,2.99,853,11,5,17,Entertainment,40,0,11,1,4
68668416,0,990,4,2,12,Entertainment,24,4,1,1,3
88601600,0,676,0,0,12,Entertainment,37,0,1,1,3
91588608,0,128739,5515,4.5,4,Games,38,5,3,1,4.5
71177216,2.99,1556,25,5,4,Utilities,38,5,11,1,4.5
191455232,4.99,12331,11,4.5,4,Games,38,5,5,1,4.5
35518464,3.99,22,1,5,4,Education,37,5,2,1,4.5
29303808,0.99,6527,15,4,12,Games,37,5,1,1,4
42482779,0.99,13049,1180,4.5,12,Games,43,0,1,1,4.5
92997632,0,3692,27,2,12,News,37,5,1,1,3.5
88879104,2.99,41446,566,4.5,4,Games,43,5,1,1,4.5
23296000,0,8221,0,0,4,Shopping,37,0,1,1,4.5
50085888,0.99,36190,221,4,4,Games,43,4,1,1,4.5
83214336,0.99,14491,304,4.5,4,Games,40,5,1,1,4.5
84945920,0,99244,1760,4.5,4,Utilities,38,5,11,1,4.5
3833856,0,0,0,0,17,Social Networking,43,0,1,1,0
710486016,0,75714,481,4.5,4,Games,24,5,1,1,4
22577152,0.99,35161,1316,4,9,Games,43,0,1,1,4.5
48590848,0,11875,73,4.5,4,Health & Fitness,37,0,1,1,4.5
160764928,0,122,0,0,17,Finance,37,0,1,1,2.5
85515264,0,1083,36,2.5,17,Lifestyle,37,0,4,1,2
1319796736,2.99,1575,104,4,12,Games,38,5,1,1,3.5
165394432,1.99,24,7,4,4,Games,37,5,8,1,3.5
56609792,0,53,0,0,4,Weather,37,5,2,1,4
195406848,2.99,739,145,4,4,Games,40,5,1,1,3.5
136184832,0,100477,35,4.5,4,Lifestyle,37,5,1,1,4
114878464,0,718,4,2.5,12,News,37,0,1,1,4
155593728,0,16849,1125,4.5,4,Reference,38,1,12,1,4.5
251711488,0,192,2,3,4,Finance,38,0,1,1,1.5
51665920,4.99,7,0,0,12,Education,38,5,5,1,5
34992128,3.99,1114,110,4,4,Games,45,5,1,1,4.5
34405376,6.99,1218,11,4.5,4,Music,38,5,12,1,4
59663360,0.99,9948,211,4,4,Games,40,0,1,1,4.5
7497728,0.99,528,1,2,4,Utilities,37,0,1,1,4
119131136,4.99,4675,15,5,4,Games,37,5,1,1,4.5
243776512,0,22302,0,0,4,Travel,37,5,29,1,4
34397184,5.99,3849,164,4.5,4,Productivity,24,5,2,1,4
83928064,0,233,56,5,12,News,37,5,1,1,4
9784320,0,1798,8,4.5,4,Travel,37,5,1,1,4.5
43338752,7.99,916,39,4.5,4,Business,37,5,10,1,4.5
95949824,0.99,2956,94,4,17,Utilities,37,0,32,1,4.5
410202112,4.99,21648,460,3.5,4,Games,37,0,8,1,4
30382080,2.99,5163,86,4.5,4,Reference,38,0,11,1,4.5
17178624,0.99,49,2,4.5,4,Entertainment,38,0,2,1,4.5
70262784,0,6081,15,4.5,4,Weather,37,5,1,1,4.5
11911065,0.99,4401,2927,5,9,Games,47,0,1,0,5
157370368,2.99,2231,3,5,17,Social Networking,37,4,30,1,4.5
163801088,0,327025,82,4,4,Games,38,5,13,1,4.5
475697678,4.99,10463,5018,4,9,Games,43,5,1,1,4
9458688,1.99,28672,11,4.5,4,Games,37,3,1,1,4.5
67922944,3.99,4716,718,4.5,12,Health & Fitness,38,5,1,1,4.5
118435840,1.99,6278,98,3.5,9,Games,43,5,1,1,3.5
43611136,0,0,0,0,4,Shopping,37,0,2,1,0
23447492,2.99,8304,1401,4.5,4,Games,47,0,1,1,4.5
101873664,0,15984,97,3.5,9,Entertainment,37,5,1,1,3
93429760,1.99,5079,241,4.5,4,Education,37,5,1,1,4.5
132141056,0,2416,45,4.5,4,Music,37,5,12,1,4.5
38540288,0,36,0,0,17,Social Networking,37,0,4,1,4
979909632,4.99,8165,110,3.5,4,Games,24,5,8,1,3.5
90725376,0,7446,8,4.5,12,Entertainment,24,4,1,1,4
122429440,0.99,26419,1157,4.5,9,Games,43,5,1,1,4
12783616,0.99,208,13,4,17,Entertainment,38,4,1,1,4
63474688,3.99,7565,80,3,17,Utilities,37,5,28,1,3.5
22227968,1.99,3040,14,4,4,Photo & Video,37,0,4,1,4.5
145240064,0,145549,330,4.5,17,Travel,37,4,1,1,4.5
10426368,4.99,835,84,4.5,17,Food & Drink,37,0,16,1,4.5
4278742,1.99,4262,668,4,4,Finance,43,0,6,1,4.5
21371904,1.99,219,1,5,4,Utilities,37,5,1,1,4
273259520,0,56110,57,4,4,Finance,37,5,2,1,4.5
79332352,0,32341,1707,5,12,Travel,37,5,6,1,4.5
655987075,4.99,1419,216,3.5,12,Games,43,5,1,1,4
188030976,2.99,3303,37,4.5,4,Education,40,5,1,1,4.5
123563008,0,2058,4,4,17,Entertainment,24,5,3,1,4
192136192,7.99,990,50,3.5,9,Games,37,0,6,1,4
39835648,2.99,1986,14,4.5,17,Entertainment,24,5,11,1,4
8773632,1.99,8981,66,4,9,Games,43,5,1,1,4.5
183409664,4.99,554,1,1,4,Games,38,5,6,1,4.5
92966912,0,8176,13,5,12,News,37,5,1,1,5
104406016,4.99,53,5,1,4,Food & Drink,37,5,1,1,2
10469376,0.99,6,1,1,4,Photo & Video,39,0,2,1,1
23792640,0,8,0,0,4,Finance,37,5,1,1,3
60144640,0,467,1,5,4,Health & Fitness,37,0,1,1,4
154600448,0,2394,0,0,17,Entertainment,24,5,2,1,4
33914880,0.99,287,18,4.5,12,Health & Fitness,37,0,3,1,4.5
123070464,0,28189,2723,5,4,Photo & Video,37,5,22,1,4.5
13852672,2.99,868,8,4.5,12,Navigation,37,0,21,1,4.5
60013568,0.99,4094,15,3.5,4,Games,24,5,1,1,4.5
82395136,2.99,3152,41,4.5,4,Entertainment,37,5,34,1,4.5
57810944,2.99,2950,1671,4.5,4,Health & Fitness,37,5,12,1,4.5
14232576,3.99,3245,53,4,4,Weather,37,0,1,1,4
16949248,0.99,9341,53,3.5,12,Games,43,5,1,1,4.5
21079040,0,981,4,2,4,Education,24,5,8,1,2.5
27227934,0.99,735,288,4.5,4,Games,43,4,1,1,4
124150784,2.99,15116,2692,5,4,Health & Fitness,37,5,31,1,4.5
233533440,0,39638,1213,4.5,4,Productivity,37,5,33,1,4.5
20168704,0,7256,491,2.5,12,Entertainment,37,4,19,1,3
10058752,1.99,12590,126,3.5,4,Utilities,38,4,14,1,4.5
198701056,2.99,13258,62,4,12,Games,37,5,4,1,4.5
813500416,6.99,0,0,0,4,Reference,37,5,1,1,0
13778944,2.99,331,1,1,4,Reference,37,4,3,1,4.5
120382464,0,1777,9,4,4,Education,37,5,4,1,3
29369344,0.99,554,1,4,4,Photo & Video,37,0,31,1,4.5
75874304,0,7535,99,4.5,4,Sports,37,5,3,1,4
233934848,0,2622,3,2.5,4,Sports,37,3,1,1,3.5
136668160,0,2340,1,1,17,Entertainment,24,5,2,1,4
44099584,0,823,136,5,12,Entertainment,37,1,3,1,4.5
25606144,1.99,261,1,5,4,Sports,37,0,1,1,4
8161280,1.99,0,0,0,4,News,38,5,1,1,0
247508992,0.99,29739,2253,5,9,Games,43,5,1,1,4.5
125665280,0,0,0,0,4,Navigation,37,5,1,1,0
22879232,4.99,1359,26,3,4,Weather,38,5,1,1,3
210538496,6.99,6001,72,4.5,4,Productivity,37,5,16,1,4.5
61166592,0,10,0,0,4,Food & Drink,38,0,1,1,3
87593984,0,4188,602,4.5,4,Education,37,5,1,1,4.5
156446720,0,89,0,0,4,Lifestyle,37,3,3,1,4
5800960,1.99,513,10,3.5,4,Photo & Video,38,5,1,1,4
10110976,0,1329,47,3,17,Finance,37,4,2,1,3
242618368,0,361,4,1.5,17,Shopping,38,0,2,1,3.5
79696896,0,3768,5,3,17,Entertainment,24,5,1,1,4
182624256,0,34584,100,4,12,Social Networking,38,4,21,1,4.5
154551296,0,745,7,5,4,Music,37,0,3,1,3.5
65281024,0,26786,27,4.5,4,Reference,37,5,59,1,3.5
48323584,3.99,1911,39,4.5,9,News,37,5,1,1,4
106427392,1.99,1393,33,4.5,4,Games,40,5,16,1,4.5
22515712,2.99,430,35,4.5,9,Games,43,0,1,1,4.5
18358272,1.99,193,40,4,4,Games,38,5,1,1,4.5
7100416,0.99,7,1,4,4,Utilities,37,0,2,1,4.5
107184128,0,84,0,0,4,Lifestyle,37,5,2,1,4.5
54815744,0,116,3,5,17,Lifestyle,24,5,1,1,4
65495040,2.99,4352,33,5,4,Photo & Video,37,5,8,1,4.5
150791168,0,126948,107245,4.5,4,Utilities,37,3,2,1,4.5
142101504,0,6478,21,5,4,Photo & Video,37,0,5,1,5
78565376,0,31116,77,4.5,4,Entertainment,24,5,13,1,4
78774272,0,248,1,1,4,Utilities,38,0,2,1,3
425657344,4.99,3326,289,5,9,Health & Fitness,38,5,5,1,5
160313344,0,100,0,0,12,Shopping,38,0,1,1,4.5
100336640,0,102,1,5,4,Productivity,37,5,2,1,4.5
64342016,0.99,3662,37,4,4,Entertainment,37,5,8,1,4.5
30252032,0.99,219418,328,4.5,4,Games,37,0,6,1,4.5
10514432,3.99,2293,399,4,4,Weather,40,0,1,1,4.5
85283840,0,16979,183,4,12,Sports,37,0,8,1,4.5
101735424,0,110420,370,4.5,12,Music,37,4,14,1,4.5
52618240,1.99,4719,61,4.5,4,Lifestyle,37,5,23,1,4
79730688,0,157,0,0,17,Utilities,38,0,3,1,5
8029184,0.99,1537,159,4,4,Education,37,5,1,1,4.5
31544320,0,29,1,5,4,Food & Drink,38,0,2,1,3.5
112928768,0,2270,4,5,12,Utilities,38,4,3,1,4.5
65921024,0,1724546,3842,4,9,Games,40,5,1,1,4.5
138319872,0,170843,123,4,4,Games,40,0,1,1,4.5
226899968,0,70122,251,4,4,Games,24,5,1,1,4.5
70041600,4.99,1887,75,3.5,4,Lifestyle,37,4,4,1,3
301896704,0,293857,249,4,4,Games,40,5,8,1,4.5
15154176,19.99,193,0,0,4,Sports,24,4,1,1,4.5
55030784,0,131695,1102,4,4,Music,37,5,12,1,4.5
209462272,0,47506,30,4,4,Entertainment,24,5,1,1,3.5
6615040,2.99,2261,689,4,4,News,38,0,1,1,4.5
46864078,0.99,26,26,3,4,Games,26,5,1,1,3
73111552,0,56399,98,4,4,Entertainment,24,5,13,1,4
113787904,0,5987,97,2,12,Entertainment,37,5,1,1,2.5
124720128,0,414803,4536,4.5,12,Games,38,4,1,1,4.5
236067840,0,135962,677,4.5,4,Productivity,37,5,56,1,4
4324352,1.99,0,0,0,4,Photo & Video,37,0,2,1,0
224955392,0,549,2,5,4,Lifestyle,37,5,2,1,4.5
43033600,9.99,10619,893,5,4,Games,37,5,3,1,5
113078272,0,13572,55,2.5,4,Sports,37,5,1,1,3
60426240,2.99,149,0,0,4,Reference,37,5,1,1,3.5
14495744,7.99,249,83,4,4,Productivity,38,5,6,1,4.5
86083584,0,152,0,0,12,Finance,38,0,1,1,2.5
30275615,2.99,1073,186,4,4,Games,43,5,6,1,4
140165120,0.99,9763,1556,4.5,4,Games,43,0,1,1,4.5
81287168,0,60490,1102,4,4,Lifestyle,37,1,22,1,4
139853824,1.99,2552,1041,4.5,4,Games,26,5,1,1,4.5
290695168,14.99,1378,17,3.5,9,Games,40,0,8,1,4.5
185606144,0,38,0,0,17,Shopping,38,0,1,1,3
31635456,0,299,29,5,12,News,37,5,2,1,4.5
212580352,3.99,5362,68,4,12,Games,37,3,2,1,4.5
132968448,5.99,6109,356,4.5,4,Entertainment,24,5,13,1,4.5
133134336,0,4263,6,1,17,News,37,4,2,1,4.5
84909056,0.99,714,8,4,4,Photo & Video,37,5,7,1,4
194308096,4.99,3170,4,3,4,Games,37,5,9,1,4
82982912,0,936,4,4,17,Utilities,24,5,1,1,4
55071744,0,1341,63,4,9,Utilities,24,5,29,1,4
415420416,4.99,4934,164,4,4,Games,24,5,8,1,4
51366912,2.99,9649,29,3.5,4,Education,40,5,1,1,4
31230976,0,11,0,0,12,Shopping,37,5,8,1,4
164235264,2.99,2493,13,4,4,Games,24,5,1,1,4
742145024,4.99,1888,26,3.5,4,Games,24,5,1,1,3.5
149715968,4.99,923,48,4,9,Games,24,5,12,1,4.5
80944128,0,65,1,1,17,Shopping,37,5,1,1,3.5
74724352,0,115,1,1,4,Travel,37,0,2,1,2
125872128,0,10278,112,4.5,4,Travel,37,5,19,1,3.5
165367808,0,624,4,5,17,Social Networking,37,0,2,1,4
113510400,0,177501,1014,4.5,4,Social Networking,37,5,21,1,4.5
36686604,0.99,500,479,4,9,Games,47,0,1,1,4
33714176,0,159735,2556,4.5,4,Sports,37,2,1,1,4
74778624,0,1061624,1814,4,12,Social Networking,37,5,27,1,4.5
66599936,0,98344,877,4.5,17,Entertainment,37,2,2,1,3.5
41109504,0,26278,9,3,17,Entertainment,37,5,1,1,3
14336000,0,35769,21,2,4,Utilities,37,1,1,1,4.5
519446528,9.99,540,48,5,12,Games,43,0,2,1,4.5
139457536,0,224,4,5,4,Music,24,5,3,1,3.5
60313600,0,11665,364,4.5,4,Entertainment,24,5,13,1,4
35695616,4.99,20951,935,4,17,Utilities,26,5,10,1,4
1824768,1.99,43,24,4.5,4,Productivity,37,0,1,1,4.5
54476800,16.99,125,3,4.5,4,Productivity,37,5,1,1,4
29496320,1.99,92,1,5,4,Book,37,4,1,1,4.5
283656192,16.99,857,14,4,9,Games,24,5,8,1,4
4511744,0.99,528,379,4,4,Photo & Video,40,0,1,1,4
27049083,2.99,626,435,4.5,4,Games,47,5,1,1,4.5
143117312,0,1026,0,0,17,Shopping,37,0,4,1,4.5
19738624,1.99,1403,121,4.5,17,Utilities,38,5,15,1,4.5
6228992,0.99,117,7,1,4,Social Networking,37,5,13,1,1
99463168,0.99,193,1,4,4,Games,37,5,1,1,3.5
123312128,7.99,896,0,0,4,Education,37,5,17,1,4
4427776,2.99,35,0,0,4,Navigation,38,0,1,1,3
115178496,0,183621,300,4.5,12,Games,37,5,1,1,4.5
192954368,4.99,616,12,4,4,Games,38,5,5,1,4.5
149436416,0,397,0,0,17,Social Networking,37,5,1,1,3
205664256,47.99,0,0,0,9,Reference,37,5,2,1,0
5999616,0,0,0,0,17,Sports,40,5,2,1,0
345904128,2.99,4866,64,3,4,Games,40,5,3,1,4.5
409732096,2.99,20355,23,4.5,4,Games,37,5,1,1,4.5
15350784,1.99,6,0,0,4,Reference,37,5,2,1,3.5
62913536,3.99,1855,131,4.5,4,Lifestyle,38,5,1,1,4.5
947195904,4.99,9741,924,4,12,Games,40,0,3,1,4.5
791146496,13.99,818,9,2.5,4,Music,37,5,1,1,3.5
30027776,0,458,26,3,4,Social Networking,26,5,2,1,3.5
36758528,0.99,6374,66,5,4,Photo & Video,37,5,21,1,4.5
114268160,0,7569,31,3,4,Finance,24,5,1,1,3.5
96872448,0,76392,700,4.5,4,Games,37,5,1,1,4.5
28983296,0.99,274,24,3.5,4,Games,43,4,3,1,3.5
610881536,0,35058,7453,4.5,4,Games,40,5,12,1,4.5
17530880,0,78,0,0,12,Games,37,0,2,1,4.5
58143744,2.99,4748,391,5,4,Photo & Video,37,5,1,1,5
183046144,1.99,12162,57,4.5,4,Games,40,5,1,1,4.5
86968320,0,2333,0,0,4,Weather,38,0,3,1,4.5
114121728,0,150,0,0,17,Shopping,24,4,1,1,4
64152576,2.99,1006,17,4,4,Education,40,5,1,1,4
79013888,0,1839,174,4,12,Travel,37,5,1,1,4.5
65608704,0,2661,41,3.5,4,Utilities,37,1,8,1,4
57694208,0,8651,23,3.5,4,Education,37,5,1,1,3.5
47030272,4.99,460,72,3.5,4,Education,40,5,1,1,4.5
7558144,1.99,34,6,5,4,Productivity,37,0,31,1,5
31744669,0.99,32,7,3,4,Education,26,3,1,1,3.5
35261440,3.99,863,12,5,12,Travel,37,3,11,1,4.5
21462305,0.99,23,2,3.5,4,Education,26,3,1,1,4
25382912,1.99,2965,205,5,4,Photo & Video,37,5,8,1,4.5
92432384,0.99,3702,112,4.5,9,Photo & Video,37,4,1,1,4.5
299294720,2.99,5058,363,4.5,4,Games,38,5,1,1,4.5
43553792,4.99,0,0,0,12,Education,38,5,5,1,0
105743360,0,258624,2481,4.5,4,Food & Drink,37,5,2,1,5
33743872,2.99,8632,62,4,9,Games,38,5,1,1,4.5
125991936,14.99,1478,18,4.5,4,Photo & Video,37,5,1,1,3
133053440,0,10647,185,4.5,12,Shopping,37,0,18,1,4
136421376,0,383,0,0,17,News,38,0,1,1,4.5
67734528,0,320,1,3,4,Entertainment,37,5,1,1,3.5
13512704,0,102,0,0,9,Photo & Video,37,4,9,1,2
26569728,0,8623,292,5,4,Business,37,4,35,1,4.5
16048128,0.99,14361,918,4.5,9,Games,43,0,1,0,4.5
99607552,0,1670,4,4,12,Entertainment,38,0,1,1,4.5
134786048,4.99,1153,39,4,4,Productivity,37,5,11,1,4
119247872,0,1103,54,4.5,4,Shopping,24,5,2,1,3.5
4849664,0.99,11,5,5,4,Business,43,0,2,1,4.5
141322240,0,8683,98,4.5,4,Photo & Video,37,3,34,1,4
1532640,0.99,44,21,4.5,17,Games,43,0,2,1,4.5
225615872,3.99,3523,181,4.5,4,Entertainment,43,5,18,1,4.5
60549120,0,527,1,1,4,Utilities,37,0,1,1,4
84338688,4.99,10368,1051,5,4,Health & Fitness,37,5,31,1,5
235259904,0,187666,1263,4.5,4,Games,37,5,10,1,4.5
153074688,0,503230,282,4.5,4,Games,37,5,10,1,4.5
517828608,4.99,4513,95,4.5,12,Games,43,5,1,1,4
99442688,4.99,125,6,2,4,Utilities,37,5,2,1,3.5
46147584,0,29,1,5,12,Food & Drink,38,0,2,1,4.5
91466752,0,668,4,5,17,Photo & Video,38,0,11,1,4.5
31885312,4.99,112,1,5,12,Entertainment,37,5,19,1,4.5
103390208,0,944,0,0,4,Utilities,37,0,2,1,4
102964224,0,34585,34,4.5,12,Photo & Video,37,5,10,1,4.5
49025024,0.99,406,62,4.5,4,Education,40,5,1,1,4.5
129096704,0,60163,104,4.5,4,Social Networking,24,5,32,1,4
86345728,4.99,415,2,3,4,Education,24,5,11,1,4
1978085376,6.99,23766,582,4.5,17,Games,43,5,12,1,4.5
69277696,2.99,1595,28,3.5,4,Education,40,5,18,1,4
135252992,0,55950,248,3.5,12,Entertainment,37,5,1,1,4
22264832,1.99,644,45,4.5,12,Reference,40,5,1,1,5
10928128,2.99,0,0,0,4,Education,37,5,1,1,0
161159168,0,16729,2,4.5,12,Photo & Video,37,0,12,1,4.5
72476672,0,32499,438,4.5,4,Productivity,37,5,11,1,4.5
79857664,0,141224,1909,4.5,4,Games,38,5,1,1,4.5
224675840,2.99,10386,58,4,4,Health & Fitness,37,0,31,1,4.5
212208640,0,11437,11,3,4,Social Networking,37,5,17,1,3.5
145368064,0,30,0,0,4,Travel,37,5,1,1,5
48484352,0,4021,538,4.5,4,Utilities,40,4,32,1,4.5
8093696,1.99,43,27,3.5,4,Weather,26,5,1,1,3.5
125770752,9.99,1685,2,1.5,4,Book,38,5,1,1,2.5
53805056,0,8324,306,3,4,Business,37,5,24,1,4
13282304,0.99,796,0,0,4,Lifestyle,37,3,5,1,5
